집계일자,집계시,시작영업소코드,도착영업소코드,TCS차종구분코드,출발도착기준구분코드,통행시간,평활화전통행시간,평균속도,영업소간보정구분코드,교통량,유효교통량,통행시간표준편차,통행시간변동계수,통행시간최대값,통행시간중위값,통행시간최소값,퍼센타일15_85통행시간,최종변경시각,시작영업소이름,시작도로이름,도착영업소이름,도착도로이름
20210624,00,663 ,667 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,대신,제2영동선,경기광주JC,제2영동선
20210624,00,665 ,667 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,동양평,제2영동선,경기광주JC,제2영동선
20210624,00,666 ,667 ,1,2,2014,2014,89.32,00,5,5,724.87,0.35,2777,1997,1124,1157,20210624021327,서원주,제2영동선,경기광주JC,제2영동선
20210624,00,716 ,667 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,청송,당진상주선,경기광주JC,제2영동선
20210624,00,748 ,667 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,동청송영양,당진상주선,경기광주JC,제2영동선
20210624,00,749 ,667 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,영덕,당진상주선,경기광주JC,제2영동선
20210624,00,230 ,641 ,6,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,팔공산,새만금포항선,울산,울산선
20210624,00,230 ,641 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,팔공산,새만금포항선,울산,울산선
20210624,00,237 ,641 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,남지,중부내륙선,울산,울산선
20210624,00,245 ,641 ,6,2,2771,2771,95.09,00,2,2,368.4,0.13,3032,2771,2511,364,20210624021327,장유,남해제2지선,울산,울산선
20210624,00,245 ,641 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,장유,남해제2지선,울산,울산선
20210624,00,245 ,641 ,1,2,2914,2914,90.43,00,3,2,348.6,0.11,3161,2914,2668,345,20210624021327,장유,남해제2지선,울산,울산선
20210624,00,250 ,641 ,3,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,남양산,중앙선지선,울산,울산선
20210624,00,250 ,641 ,2,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,남양산,중앙선지선,울산,울산선
20210624,00,250 ,641 ,1,2,1657,1657,91.88,00,5,5,288.57,0.17,1850,1846,1196,457,20210624021327,남양산,중앙선지선,울산,울산선
20210624,00,251 ,641 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,물금,중앙선지선,울산,울산선
20210624,00,251 ,641 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210624021327,물금,중앙선지선,울산,울산선
20210624,00,151 ,623 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,북대전,호남선지선,수성,대구-부산선
20210624,00,177 ,623 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,여주,영동선,수성,대구-부산선
20210624,00,190 ,623 ,1,2,10815,10815,91.02,00,6,6,820.41,0.07,11836,10541,9976,1302,20210624021327,동서울,중부선-대전통영선A,수성,대구-부산선
20210624,00,192 ,623 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,곤지암,중부선-대전통영선A,수성,대구-부산선
20210624,00,201 ,623 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210624021327,칠곡,중앙선,수성,대구-부산선
20210624,00,203 ,623 ,6,2,3468,3468,50.24,00,2,1,0,0,3468,3468,3468,0,20210624021327,가산,중앙선,수성,대구-부산선
20210624,00,203 ,623 ,1,2,2174,2174,80.14,00,3,3,3.46,0,2176,2176,2170,4,20210624021327,가산,중앙선,수성,대구-부산선
20210624,00,205 ,623 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,군위,중앙선,수성,대구-부산선
20210624,00,205 ,623 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,군위,중앙선,수성,대구-부산선
20210624,00,206 ,623 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,의성,중앙선,수성,대구-부산선
20210624,00,207 ,623 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210624021327,남안동,중앙선,수성,대구-부산선
20210624,00,230 ,623 ,6,2,404,404,92.49,00,2,2,102.53,0.25,477,404,332,101,20210624021327,팔공산,새만금포항선,수성,대구-부산선
20210624,00,230 ,623 ,1,2,415,415,90.04,00,9,8,59.34,0.14,530,417,324,144,20210624021327,팔공산,새만금포항선,수성,대구-부산선
20210624,00,231 ,623 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,화원옥포,중부내륙선지선A,수성,대구-부산선
20210624,00,250 ,623 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,남양산,중앙선지선,수성,대구-부산선
20210624,00,251 ,623 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,물금,중앙선지선,수성,대구-부산선
20210624,00,251 ,623 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210624021327,물금,중앙선지선,수성,대구-부산선
20210624,00,252 ,623 ,1,2,2989,2989,98.12,00,20,19,623.52,0.2,4501,2810,2298,1542,20210624021327,대동,중앙선,수성,대구-부산선
20210624,00,253 ,623 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,서서울,서해안선,수성,대구-부산선
20210624,00,261 ,623 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,동광주,호남선A,수성,대구-부산선
20210624,00,264 ,623 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,동남원,광주대구선,수성,대구-부산선
20210624,00,660 ,663 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,초월,제2영동선,대신,제2영동선
20210624,00,660 ,663 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,초월,제2영동선,대신,제2영동선
20210624,00,666 ,663 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,서원주,제2영동선,대신,제2영동선
20210624,00,252 ,641 ,6,2,2075,2075,94.33,00,4,4,442.46,0.21,2456,2107,1631,577,20210624021327,대동,중앙선,울산,울산선
20210624,00,252 ,641 ,4,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,대동,중앙선,울산,울산선
20210624,00,252 ,641 ,1,2,1863,1863,105.06,00,16,13,285.97,0.15,2530,1896,1371,811,20210624021327,대동,중앙선,울산,울산선
20210624,00,254 ,641 ,5,2,28058,28058,50,00,5,5,0,0,28058,28058,28058,0,20210624021327,군자,영동선,울산,울산선
20210624,00,275 ,641 ,4,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,옥곡,남해선A,울산,울산선
20210624,00,275 ,641 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,옥곡,남해선A,울산,울산선
20210624,00,289 ,641 ,6,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,마산,남해제1지선,울산,울산선
20210624,00,289 ,641 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,마산,남해제1지선,울산,울산선
20210624,00,291 ,641 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,사천,남해선A,울산,울산선
20210624,00,294 ,641 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,북창원,남해선A,울산,울산선
20210624,00,518 ,641 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,칠곡물류,경부선,울산,울산선
20210624,00,614 ,650 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,서군위,상주영천선,군위출구JC,상주영천선
20210624,00,616 ,650 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,신녕,상주영천선,군위출구JC,상주영천선
20210624,00,616 ,650 ,2,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,신녕,상주영천선,군위출구JC,상주영천선
20210624,00,616 ,650 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,신녕,상주영천선,군위출구JC,상주영천선
20210624,00,641 ,650 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,울산,울산선,군위출구JC,상주영천선
20210624,00,641 ,650 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,울산,울산선,군위출구JC,상주영천선
20210624,00,643 ,650 ,5,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,청량,부산울산선,군위출구JC,상주영천선
20210624,00,650 ,650 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,군위출구JC,상주영천선,군위출구JC,상주영천선
20210624,00,686 ,650 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,동영천,상주영천선,군위출구JC,상주영천선
20210624,00,593 ,642 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,부여,서천공주선,문수,부산울산선
20210624,00,620 ,642 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,영천JC,상주영천선,문수,부산울산선
20210624,00,623 ,642 ,1,2,2607,2607,117,00,5,5,0,0,2607,2607,2607,0,20210624021327,수성,대구-부산선,문수,부산울산선
20210624,00,641 ,642 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,울산,울산선,문수,부산울산선
20210624,00,641 ,642 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,울산,울산선,문수,부산울산선
20210624,00,645 ,642 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,장안,부산울산선,문수,부산울산선
20210624,00,648 ,642 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,해운대,부산울산선,문수,부산울산선
20210624,00,648 ,642 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,해운대,부산울산선,문수,부산울산선
20210624,00,707 ,642 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,남포항,동해선,문수,부산울산선
20210624,00,708 ,642 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,동경주,동해선,문수,부산울산선
20210624,00,750 ,642 ,1,2,-1,-1,-1,10,4,0,0,0,0,0,0,0,20210624021327,기장동JC,부산외곽순환선,문수,부산울산선
20210624,00,770 ,642 ,6,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,울주동JC,함양울산선,문수,부산울산선
20210624,00,770 ,642 ,1,2,218,218,83.89,00,5,5,11.96,0.05,236,216,204,22,20210624021327,울주동JC,함양울산선,문수,부산울산선
20210624,00,106 ,643 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,오산,경부선,청량,부산울산선
20210624,00,110 ,643 ,4,2,13200,13200,82.32,00,5,5,0,0,13200,13200,13200,0,20210624021327,목천,경부선,청량,부산울산선
20210624,00,579 ,624 ,1,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,남세종,당진상주선,청도,대구-부산선
20210624,00,621 ,624 ,1,2,-1,-1,-1,10,2,0,0,0,0,0,0,0,20210624021327,동대구,대구-부산선,청도,대구-부산선
20210624,00,623 ,624 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,수성,대구-부산선,청도,대구-부산선
20210624,00,625 ,624 ,1,2,-1,-1,-1,10,3,0,0,0,0,0,0,0,20210624021327,밀양,대구-부산선,청도,대구-부산선
20210624,00,626 ,624 ,5,2,-1,-1,-1,10,1,0,0,0,0,0,0,0,20210624021327,남밀양,대구-부산선,청도,대구-부산선
